Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/_next/image-634,94,469,318,856,1350,1900,63,4911,82.979%,.49504,4.36,0.29
/_next/image-630,94,494,400,778,1266,1748,61,2663,86.170%,.49444,5.44,0.29
/rmkt/collect/677475025/?random=1775659973885&cv=11&fst=1775659973885&fmt=8&bg=ffffff&guid=ON&async=1&en=view_item_list&gtm=45892e6461v892783814z89245622653za20kzb9245622653zd9245622653xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~116363097~116991816&u_w=1536&u_h=864&url=https%3A%2F%2Fwww.applegadgetsbd.com%2Fcategory%2Fmobile-phone&ref=https%3A%2F%2Fwww.google.com%2F&frm=0&tiba=Latest%20Mobile%20Phone%20Price%20in%20Bangladesh%202026&did=dY2E1Nz&gdid=dY2E1Nz.dNzQzZD&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=1684116898.1775659789&_tu=CA&data=event%3Dview_item_list%3Bgoogle_business_vertical%3Dretail%3Bid%3D14594%2C10279%2C8678%2C10487%2C10287%2C14814%2C11822%2C10753%2C8679%2C9716%2C10488%2C15520%2C13950%2C11639%2C15522%2C11511%2C11640%2C11654&gap.gtb=3&gap.gtbd=21&gcp=5-627,94,210,112,400,703,1787,92,2776,19.149%,.49454,0.29,0.65
/_next/image-629,94,1671,1466,3120,4001,5614,78,8524,91.489%,.49208,30.53,0.29
/_next/image-632,94,524,263,1182,1534,2766,62,6602,82.979%,.49050,3.55,0.29
/_next/image-633,94,610,334,1129,1302,3047,62,11534,85.106%,.46281,4.53,0.27
/ccm/collect?frm=0&ae=g&en=view_item_list&dr=www.google.com&dl=https%3A%2F%2Fwww.applegadgetsbd.com%2Fcategory%2Fmobile-phone&scrsrc=www.applegadgetsbd.com&lps=1&rnd=591902067.1775659966&dt=Latest%20Mobile%20Phone%20Price%20in%20Bangladesh%202026&auid=1684116898.1775659789&navt=n&npa=0&did=dY2E1Nz&gdid=dY2E1Nz.dNzQzZD&_tu=CA&gtm=45892e6461v892783814z89245622653za20kzb9245622653zd9245622653xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~116363097~116991816&apve=1&apvf=f&gap.gtb=3&gap.gtbd=21&apvc=0&tids=AW-677475025&tid=AW-677475025&tft=1775659973903&tfd=8539-628,94,178,117,416,441,567,91,746,25.532%,.46245,0.26,0.50
/tr/-635,94,190,90,391,674,1341,54,1345,27.660%,.46252,0.23,2.49
/-626,94,773,499,1439,2061,2877,350,3445,100.000%,.46151,0.44,1.12
/tr/-637,94,119,70,249,375,684,51,978,18.085%,.46227,0.21,0.55
/tr/-638,94,121,68,356,394,423,45,431,19.149%,.46242,0.21,0.89
/pagead/viewthroughconversion/677475025/-636,94,211,108,458,544,1184,71,1397,40.426%,.46215,1.38,0.55
/pagead/1p-user-list/677475025/-640,94,136,83,385,398,524,58,994,15.957%,.46221,0.28,0.72
/pagead/1p-user-list/677475025/-639,94,207,117,421,598,752,97,2535,23.404%,.46214,0.28,0.72
/metrics/ag/g/c?v=2&tid=G-RYR06PDVP5&gtm=45g92e6461v892913252za20kzb9245622653zd9245622653&_p=1775659966335&gcd=13l3l3l3l1l1&npa=0&dma=0&gdid=dY2E1Nz.dNzQzZD&ecid=1478158322&_eu=EEAAAGQ&_prs=ok&_uip=%3A%3A&ae=a&cid=1211979162.1775659790&ec_mode=a&fp=1&frm=0&ir=1&lps=1&pscdl=noapi&sr=1536x864&ul=en-us&ur=BD-C&_gsid=abYe5mymzGIvZ3PqIdHQSAKcuSIKPoYVlg&_s=4&tag_exp=0~115616985~115938466~115938469~116363097~116991816~117266402&dl=https%3A%2F%2Fwww.applegadgetsbd.com%2Fcategory%2Fmobile-phone&dr=https%3A%2F%2Fwww.applegadgetsbd.com%2F&sid=1775659790&sct=1&seg=1&dt=Latest%20Mobile%20Phone%20Price%20in%20Bangladesh%202026&en=page_view&_c=1&gap.gtb=3&gap.gtbd=21&_et=2328&tfd=9517-642,94,213,96,442,499,1245,67,2258,29.787%,.46137,0.40,0.56
/_next/image-631,94,539,341,1234,1371,2465,63,6153,86.170%,.45866,4.45,0.28
/metrics/g/measurement/conversion?random=1775659974866&cv=11&tid=G-RYR06PDVP5&fst=1775659974866&fmt=8&en=page_view&gtm=45g92e6461v892913252za20kzb9245622653zd9245622653xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116363097~116991816~117266402&u_w=1536&u_h=864&url=https%3A%2F%2Fwww.applegadgetsbd.com%2Fcategory%2Fmobile-phone&ref=https%3A%2F%2Fwww.google.com%2F&gacid=1211979162.1775659790&ae=a&frm=0&tiba=Latest%20Mobile%20Phone%20Price%20in%20Bangladesh%202026&gdid=dY2E1Nz&npa=0&pscdl=noapi&auid=1684116898.1775659789&_tu=CA-641,94,556,346,1240,1603,1890,188,2707,100.000%,.45525,2.05,1.27
/ccm/collect?frm=0&ae=g&en=page_view&dr=www.google.com&dl=https%3A%2F%2Fwww.applegadgetsbd.com%2Fcategory%2Fmobile-phone&scrsrc=www.applegadgetsbd.com&lps=1&rnd=591902067.1775659966&dt=Latest%20Mobile%20Phone%20Price%20in%20Bangladesh%202026&auid=1684116898.1775659789&navt=n&npa=0&did=dY2E1Nz&gdid=dY2E1Nz.dNzQzZD&_tu=CA&gtm=45892e6461v892783814z89245622653za20kzb9245622653zd9245622653xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~116363097~116991816&apve=1&apvf=f&gap.gtb=3&gap.gtbd=21&apvc=0&tids=AW-677475025&tid=AW-677475025&tft=1775659974902&tfd=9538-644,94,176,115,415,427,543,89,710,22.340%,.45579,0.25,0.50
/rmkt/collect/677475025/?random=1775659974893&cv=11&fst=1775659974893&fmt=8&bg=ffffff&guid=ON&async=1&en=page_view&gtm=45892e6461v892783814z89245622653za20kzb9245622653zd9245622653xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~116363097~116991816&u_w=1536&u_h=864&url=https%3A%2F%2Fwww.applegadgetsbd.com%2Fcategory%2Fmobile-phone&ref=https%3A%2F%2Fwww.google.com%2F&frm=0&tiba=Latest%20Mobile%20Phone%20Price%20in%20Bangladesh%202026&did=dY2E1Nz&gdid=dY2E1Nz.dNzQzZD&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=1684116898.1775659789&_tu=CA&data=event%3Dpage_view%3Bgoogle_business_vertical%3Dretail%3Bid%3D14594%2C10279%2C8678%2C10487%2C10287%2C14814%2C11822%2C10753%2C8679%2C9716%2C10488%2C15520%2C13950%2C11639%2C15522%2C11511%2C11640%2C11654&gap.gtb=3&gap.gtbd=21&gcp=5-643,94,174,113,420,424,729,92,738,19.149%,.45585,0.27,0.59
/pagead/viewthroughconversion/677475025/-645,94,236,95,465,596,783,71,4533,37.234%,.45574,1.35,0.54
/measurement/1p-conversion/-646,94,177,126,394,430,445,104,779,23.404%,.45568,0.27,0.76
/cdn-cgi/rum?-647,94,260,89,549,1033,2061,52,2086,35.106%,.45437,0.32,0.42
/pagead/1p-user-list/677475025/-648,94,203,79,455,637,2187,59,2427,19.149%,.45437,0.28,0.70
/pagead/1p-user-list/677475025/-649,94,179,120,419,558,723,96,751,17.021%,.45431,0.28,0.70
/tr/-650,94,167,73,392,623,1166,48,1233,23.404%,.45442,0.21,0.54
/metrics/g/measurement/conversion?random=1775659976550&cv=11&tid=G-RYR06PDVP5&fst=1775659976550&fmt=8&en=page_view&gtm=45g92e6461v892913252za20kzb9245622653zd9245622653xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616985~115938466~115938469~116363097~116991816~117266402&u_w=1536&u_h=864&url=https%3A%2F%2Fwww.applegadgetsbd.com%2F&ref=https%3A%2F%2Fwww.google.com%2F&gacid=1211979162.1775659790&ae=a&frm=0&tiba=Smartphones%2C%20Gadgets%20%26%20Premium%20Accessories%20%7C%20Apple%20Gadgets&gdid=dY2E1Nz&npa=0&pscdl=noapi&auid=1684116898.1775659789&_tu=CA-651,94,1336,330,1467,2210,5450,192,67989,100.000%,.45336,2.04,1.26
/metrics/ag/g/c?v=2&tid=G-RYR06PDVP5&gtm=45g92e6461v892913252za20kzb9245622653zd9245622653&_p=1775659966335&gcd=13l3l3l3l1l1&npa=0&dma=0&gdid=dY2E1Nz.dNzQzZD&ecid=1478158322&_eu=EEAAAGQ&_prs=ok&_uip=%3A%3A&ae=a&cid=1211979162.1775659790&ec_mode=a&fp=1&frm=0&ir=1&lps=1&pscdl=noapi&sr=1536x864&ul=en-us&ur=BD-C&_gsid=abYe5mymzGIvZ3PqIdHQSAKcuSIKPoYVlg&_s=5&tag_exp=0~115616985~115938466~115938469~116363097~116991816~117266402&dl=https%3A%2F%2Fwww.applegadgetsbd.com%2F&dr=https%3A%2F%2Fwww.applegadgetsbd.com%2Fcategory%2Fmobile-phone&sid=1775659790&sct=1&seg=1&dt=Smartphones%2C%20Gadgets%20%26%20Premium%20Accessories%20%7C%20Apple%20Gadgets&en=page_view&_c=1&gap.gtb=3&gap.gtbd=21&_et=1671&tfd=11248-652,94,226,91,518,724,1176,64,2257,27.660%,.45298,0.39,0.56
/pagead/viewthroughconversion/677475025/-653,94,193,98,456,536,1120,70,1170,39.362%,.45310,1.34,0.53
/ccm/collect?frm=0&ae=g&en=page_view&dr=www.google.com&dl=https%3A%2F%2Fwww.applegadgetsbd.com%2F&scrsrc=www.applegadgetsbd.com&lps=1&rnd=591902067.1775659966&dt=Smartphones%2C%20Gadgets%20%26%20Premium%20Accessories%20%7C%20Apple%20Gadgets&auid=1684116898.1775659789&navt=n&npa=0&did=dY2E1Nz&gdid=dY2E1Nz.dNzQzZD&_tu=CA&gtm=45892e6461v892783814z89245622653za20kzb9245622653zd9245622653xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~116363097~116991816&apve=1&apvf=f&gap.gtb=3&gap.gtbd=21&apvc=0&tids=AW-677475025&tid=AW-677475025&tft=1775659976636&tfd=11272-655,94,188,116,431,611,734,92,745,22.340%,.45319,0.25,0.49
/rmkt/collect/677475025/?random=1775659976621&cv=11&fst=1775659976621&fmt=8&bg=ffffff&guid=ON&async=1&en=page_view&gtm=45892e6461v892783814z89245622653za20kzb9245622653zd9245622653xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~116363097~116991816&u_w=1536&u_h=864&url=https%3A%2F%2Fwww.applegadgetsbd.com%2F&ref=https%3A%2F%2Fwww.google.com%2F&frm=0&tiba=Smartphones%2C%20Gadgets%20%26%20Premium%20Accessories%20%7C%20Apple%20Gadgets&did=dY2E1Nz&gdid=dY2E1Nz.dNzQzZD&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=1684116898.1775659789&_tu=CA&data=event%3Dpage_view%3Bgoogle_business_vertical%3Dretail%3Bid%3D14594%2C10279%2C8678%2C10487%2C10287%2C14814%2C11822%2C10753%2C8679%2C9716%2C10488%2C15520%2C13950%2C11639%2C15522%2C11511%2C11640%2C11654&gap.gtb=3&gap.gtbd=21&gcp=5-654,94,178,110,425,446,750,90,1333,17.021%,.45321,0.26,0.59
/measurement/1p-conversion/-656,94,224,125,466,707,1408,102,1419,22.340%,.45323,0.26,0.75
/pagead/1p-user-list/677475025/-658,94,131,78,374,424,629,58,668,17.021%,.45330,0.28,0.70
/pagead/1p-user-list/677475025/-657,94,194,117,431,528,739,96,1340,22.340%,.45325,0.28,0.70
TOTAL,13812,497,163,879,1574,5176,45,92993,53.468%,60.51260,631.49,65.03
